timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
1218724640,0,0,0,1,0,1,1,0,1,1,1,1,0
1219234640,0,0,0,1,0,1,1,0,1,1,1,1,0
1219744639,0,0,0,1,0,1,1,0,1,1,1,1,0
1220254641,0,0,0,1,0,1,1,0,1,1,1,1,0
1220764640,0,0,0,1,0,1,1,0,1,1,1,1,0
1221274642,0,0,0,1,0,1,1,0,1,1,1,1,0
1221784639,0,0,0,1,0,1,1,0,1,1,1,1,0
1222293640,0,0,0,1,0,1,1,0,1,1,1,1,0
1222803640,0,0,0,1,0,1,1,0,1,1,1,1,0
1223313640,0,0,0,1,0,1,1,0,1,1,1,1,0
1223823640,0,0,0,1,0,1,1,0,1,1,1,1,0
1224333639,0,0,0,1,0,1,1,0,1,1,1,1,0
1224844640,0,0,0,1,0,1,1,0,1,1,1,1,0
1225354640,0,0,0,1,0,1,1,0,1,1,1,1,0
1225864646,0,0,0,1,0,1,1,0,1,1,1,1,0
1226374639,0,0,0,1,0,1,1,0,1,1,1,1,0
1226884672,0,0,0,1,0,1,1,0,1,1,1,1,0
1227384683,0,0,0,1,0,1,1,0,1,1,1,1,0
1227894643,0,0,0,1,0,1,1,0,1,1,1,1,0
1228404639,0,0,0,1,0,1,1,0,1,1,1,1,0
1228914641,0,0,0,1,0,1,1,0,1,1,1,1,0
1229424639,0,0,0,1,0,1,1,0,1,1,1,1,0
1229934664,0,0,0,1,0,1,1,0,1,1,1,1,0
1230444640,0,0,0,1,0,1,1,0,1,1,1,1,0
1230953641,0,0,0,1,0,1,1,0,1,1,1,1,0
1231463662,0,0,0,1,0,1,1,0,1,1,1,1,0
1231973639,0,0,0,1,0,1,1,0,1,1,1,1,0
1232483657,0,0,0,1,0,1,1,0,1,1,1,1,0
1232993640,0,0,0,1,0,1,1,0,1,1,1,1,0
1233503640,0,0,0,1,0,1,1,0,1,1,1,1,0
1234013642,0,0,0,1,0,1,1,0,1,1,1,1,0
1234523640,0,0,0,1,0,1,1,0,1,1,1,1,0
1235033639,0,0,0,1,0,1,1,0,1,1,1,1,0
1235542641,0,0,0,1,0,1,1,0,1,1,1,1,0
1236052640,0,0,0,1,0,1,1,0,1,1,1,1,0
1236562639,0,0,0,1,0,1,1,0,1,1,1,1,0
1237072661,0,0,0,1,0,1,1,0,1,1,1,1,0
1237582640,0,0,0,1,0,1,1,0,1,1,1,1,0
1238092640,0,0,0,1,0,1,1,0,1,1,1,1,0
1238602639,0,0,0,1,0,1,1,0,1,1,1,1,0
1239112641,0,0,0,1,0,1,1,0,1,1,1,1,0
1239622641,0,0,0,1,0,1,1,0,1,1,1,1,0
1240132642,0,0,0,1,0,1,1,0,1,1,1,1,0
1240642690,0,0,0,1,0,1,1,0,1,1,1,1,0
1240789762,0,0,0,1,0,1,1,0,1,1,1,1,0
1241299686,0,0,0,1,0,1,1,0,1,1,1,1,0
1241696605,0,0,0,1,0,1,1,0,1,1,1,1,0
1242206640,0,0,0,1,0,1,1,0,1,1,1,1,0
1242715641,0,0,0,1,0,1,1,0,1,1,1,1,0
1243224640,0,0,0,1,0,1,1,0,1,1,1,1,0
1243734639,0,0,0,1,0,1,1,0,1,1,1,1,0
1244244640,0,0,0,1,0,1,1,0,1,1,1,1,0
1244754640,0,0,0,1,0,1,1,0,1,1,1,1,0
1245263720,0,0,0,1,0,1,1,0,1,1,1,1,0
1245772649,0,0,0,1,0,1,1,0,1,1,1,1,0
1246283349,0,0,0,1,0,1,1,0,1,1,1,1,0
1246793640,0,0,0,1,0,1,1,0,1,1,1,1,0
1247303641,0,0,0,1,0,1,1,0,1,1,1,1,0
1247813639,0,0,0,1,0,1,1,0,1,1,1,1,0
1248322640,0,0,0,1,0,1,1,0,1,1,1,1,0
1248831640,0,0,0,1,0,1,1,0,1,1,1,1,0
1249297640,0,0,0,1,0,1,1,0,1,1,1,1,0
1249806644,0,0,0,1,0,1,1,0,1,1,1,1,0
1250316644,0,0,0,1,0,1,1,0,1,1,1,1,0
1250485644,0,0,0,1,0,1,1,0,1,1,1,1,0
1250995658,0,0,0,1,0,1,1,0,1,1,1,1,0
1251504856,0,0,0,1,0,1,1,0,1,1,1,1,0
1252014647,0,0,0,1,0,1,1,0,1,1,1,1,0
1252523640,0,0,0,1,0,1,1,0,1,1,1,1,0
1253033647,0,0,0,1,0,1,1,0,1,1,1,1,0
1253543640,0,0,0,1,0,1,1,0,1,1,1,1,0
1254052640,0,0,0,1,0,1,1,0,1,1,1,1,0
1254562662,0,0,0,1,0,1,1,0,1,1,1,1,0
1255072667,0,0,0,1,0,1,1,0,1,1,1,1,0
1255087648,0,0,0,1,0,1,1,0,1,1,1,1,0
1255597643,0,0,0,1,0,1,1,0,1,1,1,1,0
1255865812,0,0,0,1,0,1,1,0,1,1,1,1,0
1256375643,0,0,0,1,0,1,1,0,1,1,1,1,0
1256884645,0,0,0,1,0,1,1,0,1,1,1,1,0
1257394643,0,0,0,1,0,1,1,0,1,1,1,1,0
1257904643,0,0,0,1,0,1,1,0,1,1,1,1,0
1258414646,0,0,0,1,0,1,1,0,1,1,1,1,0
1258924657,0,0,0,1,0,1,1,0,1,1,1,1,0
1259434670,0,0,0,1,0,1,1,0,1,1,1,1,0
1259944643,0,0,0,1,0,1,1,0,1,1,1,1,0
1260454645,0,0,0,1,0,1,1,0,1,1,1,1,0
1260964644,0,0,0,1,0,1,1,0,1,1,1,1,0
1261473646,0,0,0,1,0,1,1,0,1,1,1,1,0
1261983645,0,0,0,1,0,1,1,0,1,1,1,1,0
1262493643,0,0,0,1,0,1,1,0,1,1,1,1,0
1263002685,0,0,0,1,0,1,1,0,1,1,1,1,0
1263512671,0,0,0,1,0,1,1,0,1,1,1,1,0
1263927836,0,0,0,1,0,1,1,0,1,1,1,1,0
1264437779,0,0,0,1,0,1,1,0,1,1,1,1,0
1264947644,0,0,0,1,0,1,1,0,1,1,1,1,0
1265457644,0,0,0,1,0,1,1,0,1,1,1,1,0
1265967645,0,0,0,1,0,1,1,0,1,1,1,1,0
1266477662,0,0,0,1,0,1,1,0,1,1,1,1,0
1266987643,0,0,0,1,0,1,1,0,1,1,1,1,0
1267497662,0,0,0,1,0,1,1,0,1,1,1,1,0
1268007644,0,0,0,1,0,1,1,0,1,1,1,1,0
1268517644,0,0,0,1,0,1,1,0,1,1,1,1,0
1269026645,0,0,0,1,0,1,1,0,1,1,1,1,0
1269536812,0,0,0,1,0,1,1,0,1,1,1,1,0
1270046644,0,0,0,1,0,1,1,0,1,1,1,1,0
1270556658,0,0,0,1,0,1,1,0,1,1,1,1,0
1271066644,0,0,0,1,0,1,1,0,1,1,1,1,0
1271576644,0,0,0,1,0,1,1,0,1,1,1,1,0
1271690643,0,0,0,1,0,1,1,0,1,1,1,1,0
1272199643,0,0,0,1,0,1,1,0,1,1,1,1,0
1272708644,0,0,0,1,0,1,1,0,1,1,1,1,0
1273218643,0,0,0,1,0,1,1,0,1,1,1,1,0
1273662862,0,0,0,1,0,1,1,0,1,1,1,1,0
1274172857,0,0,0,1,0,1,1,0,1,1,1,1,0
1274681643,0,0,0,1,0,1,1,0,1,1,1,1,0
1275191644,0,0,0,1,0,1,1,0,1,1,1,1,0
1275702643,0,0,0,1,0,1,1,0,1,1,1,1,0
1276212644,0,0,0,1,0,1,1,0,1,1,1,1,0
1276721680,0,0,0,1,0,1,1,0,1,1,1,1,0
1277230664,0,0,0,1,0,1,1,0,1,1,1,1,0
1277740657,0,0,0,1,0,1,1,0,1,1,1,1,0
1278250665,0,0,0,1,0,1,1,0,1,1,1,1,0
1278760645,0,0,0,1,0,1,1,0,1,1,1,1,0
1279270658,0,0,0,1,0,1,1,0,1,1,1,1,0
1279780645,0,0,0,1,0,1,1,0,1,1,1,1,0
1280290644,0,0,0,1,0,1,1,0,1,1,1,1,0
1280799925,0,0,0,1,0,1,1,0,1,1,1,1,0
1281309657,0,0,0,1,0,1,1,0,1,1,1,1,0
1281819643,0,0,0,1,0,1,1,0,1,1,1,1,0
1282329644,0,0,0,1,0,1,1,0,1,1,1,1,0
1282839676,0,0,0,1,0,1,1,0,1,1,1,1,0
1283348663,0,0,0,1,0,1,1,0,1,1,1,1,0
1283857643,0,0,0,1,0,1,1,0,1,1,1,1,0
1284014779,0,0,0,1,0,1,1,0,1,1,1,1,0
1284524665,0,0,0,1,0,1,1,0,1,1,1,1,0
1285034645,0,0,0,1,0,1,1,0,1,1,1,1,0
1285500813,0,0,0,1,0,1,1,0,1,1,1,1,0
1286010887,0,0,0,1,0,1,1,0,1,1,1,1,0
1286520655,0,0,0,1,0,1,1,0,1,1,1,1,0
1287030643,0,0,0,1,0,1,1,0,1,1,1,1,0
1287540641,0,0,0,1,0,1,1,0,1,1,1,1,0
1288050639,0,0,0,1,0,1,1,0,1,1,1,1,0
1288560640,0,0,0,1,0,1,1,0,1,1,1,1,0
1289070640,0,0,0,1,0,1,1,0,1,1,1,1,0
1289580641,0,0,0,1,0,1,1,0,1,1,1,1,0
1290090641,0,0,0,1,0,1,1,0,1,1,1,1,0
1290600641,0,0,0,1,0,1,1,0,1,1,1,1,0
1291110650,0,0,0,1,0,1,1,0,1,1,1,1,0
1291619654,0,0,0,1,0,1,1,0,1,1,1,1,0
1292119659,0,0,0,1,0,1,1,0,1,1,1,1,0
1292629639,0,0,0,1,0,1,1,0,1,1,1,1,0
1293139639,0,0,0,1,0,1,1,0,1,1,1,1,0
1293649642,0,0,0,1,0,1,1,0,1,1,1,1,0
1293859329,0,0,0,1,0,1,1,0,1,1,1,1,0
1294368692,0,0,0,1,0,1,1,0,1,1,1,1,0
1294877656,0,0,0,1,0,1,1,0,1,1,1,1,0
1295089642,0,0,0,1,0,1,1,0,1,1,1,1,0
1295599693,0,0,0,1,0,1,1,0,1,1,1,1,0
1296108644,0,0,0,1,0,1,1,0,1,1,1,1,0
1296618643,0,0,0,1,0,1,1,0,1,1,1,1,0
1297127645,0,0,0,1,0,1,1,0,1,1,1,1,0
1297636645,0,0,0,1,0,1,1,0,1,1,1,1,0
1297750643,0,0,0,1,0,1,1,0,1,1,1,1,0
1298260675,0,0,0,1,0,1,1,0,1,1,1,1,0
1298771677,0,0,0,1,0,1,1,0,1,1,1,1,0
1299281641,0,0,0,1,0,1,1,0,1,1,1,1,0
1299781659,0,0,0,1,0,1,1,0,1,1,1,1,0
1300291643,0,0,0,1,0,1,1,0,1,1,1,1,0
1300801639,0,0,0,1,0,1,1,0,1,1,1,1,0
1301311640,0,0,0,1,0,1,1,0,1,1,1,1,0
1301821660,0,0,0,1,0,1,1,0,1,1,1,1,0
1302331641,0,0,0,1,0,1,1,0,1,1,1,1,0
1302841660,0,0,0,1,0,1,1,0,1,1,1,1,0
1303351641,0,0,0,1,0,1,1,0,1,1,1,1,0
1303861643,0,0,0,1,0,1,1,0,1,1,1,1,0
1304371641,0,0,0,1,0,1,1,0,1,1,1,1,0
1304881640,0,0,0,1,0,1,1,0,1,1,1,1,0
1305390663,0,0,0,1,0,1,1,0,1,1,1,1,0
1305900645,0,0,0,1,0,1,1,0,1,1,1,1,0
1306081482,0,0,0,1,0,1,1,0,1,1,1,1,0
1306590654,0,0,0,1,0,1,1,0,1,1,1,1,0
1306671642,0,0,0,1,0,1,1,0,1,1,1,1,0
1307181643,0,0,0,1,0,1,1,0,1,1,1,1,0
1307690645,0,0,0,1,0,1,1,0,1,1,1,1,0
1307881643,0,0,0,1,0,1,1,0,1,1,1,1,0
1308392751,0,0,0,1,0,1,1,0,1,1,1,1,0
1308902847,0,0,0,1,0,1,1,0,1,1,1,1,0
1309412657,0,0,0,1,0,1,1,0,1,1,1,1,0
1309922644,0,0,0,1,0,1,1,0,1,1,1,1,0
1310432643,0,0,0,1,0,1,1,0,1,1,1,1,0
1310942643,0,0,0,1,0,1,1,0,1,1,1,1,0
1311155641,0,0,0,1,0,1,1,0,1,1,1,1,0
1311665667,0,0,0,1,0,1,1,0,1,1,1,1,0
1312175645,0,0,0,1,0,1,1,0,1,1,1,1,0
1312684648,0,0,0,1,0,1,1,0,1,1,1,1,0
1313194643,0,0,0,1,0,1,1,0,1,1,1,1,0
1313704644,0,0,0,1,0,1,1,0,1,1,1,1,0
1314214644,0,0,0,1,0,1,1,0,1,1,1,1,0
1314724643,0,0,0,1,0,1,1,0,1,1,1,1,0
1315234692,0,0,0,1,0,1,1,0,1,1,1,1,0
1315743925,0,0,0,1,0,1,1,0,1,1,1,1,0
1316000678,0,0,0,1,0,1,1,0,1,1,1,1,0
1316510646,0,0,0,1,0,1,1,0,1,1,1,1,0
1317020750,0,0,0,1,0,1,1,0,1,1,1,1,0
1317530653,0,0,0,1,0,1,1,0,1,1,1,1,0
1318039643,0,0,0,1,0,1,1,0,1,1,1,1,0
1318549643,0,0,0,1,0,1,1,0,1,1,1,1,0
1319059732,0,0,0,1,0,1,1,0,1,1,1,1,0
1319569663,0,0,0,1,0,1,1,0,1,1,1,1,0
1320079655,0,0,0,1,0,1,1,0,1,1,1,1,0
1320589640,0,0,0,1,0,1,1,0,1,1,1,1,0
1321099640,0,0,0,1,0,1,1,0,1,1,1,1,0
1321609641,0,0,0,1,0,1,1,0,1,1,1,1,0
1322119641,0,0,0,1,0,1,1,0,1,1,1,1,0
1322629640,0,0,0,1,0,1,1,0,1,1,1,1,0
1323139774,0,0,0,1,0,1,1,0,1,1,1,1,0
1323650173,0,0,0,1,0,1,1,0,1,1,1,1,0
1324159656,0,0,0,1,0,1,1,0,1,1,1,1,0
1324669641,0,0,0,1,0,1,1,0,1,1,1,1,0
1325179641,0,0,0,1,0,1,1,0,1,1,1,1,0
1325689663,0,0,0,1,0,1,1,0,1,1,1,1,0
1326199660,0,0,0,1,0,1,1,0,1,1,1,1,0
1326709640,0,0,0,1,0,1,1,0,1,1,1,1,0
1327219639,0,0,0,1,0,1,1,0,1,1,1,1,0
1327729641,0,0,0,1,0,1,1,0,1,1,1,1,0
1328239652,0,0,0,1,0,1,1,0,1,1,1,1,0
1328749640,0,0,0,1,0,1,1,0,1,1,1,1,0
1329259656,0,0,0,1,0,1,1,0,1,1,1,1,0
1329769641,0,0,0,1,0,1,1,0,1,1,1,1,0
1330269740,0,0,0,1,0,1,1,0,1,1,1,1,0
1330779640,0,0,0,1,0,1,1,0,1,1,1,1,0
1331289666,0,0,0,1,0,1,1,0,1,1,1,1,0
1331799880,0,0,0,1,0,1,1,0,1,1,1,1,0
1332309654,0,0,0,1,0,1,1,0,1,1,1,1,0
1332819640,0,0,0,1,0,1,1,0,1,1,1,1,0
1333329643,0,0,0,1,0,1,1,0,1,1,1,1,0
1333839640,0,0,0,1,0,1,1,0,1,1,1,1,0
1334074664,0,0,0,1,0,1,1,0,1,1,1,1,0
1334583663,0,0,0,1,0,1,1,0,1,1,1,1,0
1335093644,0,0,0,1,0,1,1,0,1,1,1,1,0
1335284643,0,0,0,1,0,1,1,0,1,1,1,1,0
1335475967,0,0,0,1,0,1,1,0,1,1,1,1,0
1335984645,0,0,0,1,0,1,1,0,1,1,1,1,0
1336493645,0,0,0,1,0,1,1,0,1,1,1,1,0
1336673644,0,0,0,1,0,1,1,0,1,1,1,1,0
1337183639,0,0,0,1,0,1,1,0,1,1,1,1,0
1337693640,0,0,0,1,0,1,1,0,1,1,1,1,0
1338203641,0,0,0,1,0,1,1,0,1,1,1,1,0
1338713640,0,0,0,1,0,1,1,0,1,1,1,1,0
1339222695,0,0,0,1,0,1,1,0,1,1,1,1,0
1339732640,0,0,0,1,0,1,1,0,1,1,1,1,0
1340242640,0,0,0,1,0,1,1,0,1,1,1,1,0
1340752640,0,0,0,1,0,1,1,0,1,1,1,1,0
1341262641,0,0,0,1,0,1,1,0,1,1,1,1,0
1341772639,0,0,0,1,0,1,1,0,1,1,1,1,0
1342282641,0,0,0,1,0,1,1,0,1,1,1,1,0
1342792640,0,0,0,1,0,1,1,0,1,1,1,1,0
1343302641,0,0,0,1,0,1,1,0,1,1,1,1,0
1343812639,0,0,0,1,0,1,1,0,1,1,1,1,0
1344321641,0,0,0,1,0,1,1,0,1,1,1,1,0
1344831640,0,0,0,1,0,1,1,0,1,1,1,1,0
1345341640,0,0,0,1,0,1,1,0,1,1,1,1,0
1345851660,0,0,0,1,0,1,1,0,1,1,1,1,0
1346361641,0,0,0,1,0,1,1,0,1,1,1,1,0
1346871640,0,0,0,1,0,1,1,0,1,1,1,1,0
1347381653,0,0,0,1,0,1,1,0,1,1,1,1,0
1347891640,0,0,0,1,0,1,1,0,1,1,1,1,0
1348401659,0,0,0,1,0,1,1,0,1,1,1,1,0
1348492643,0,0,0,1,0,1,1,0,1,1,1,1,0
1349002643,0,0,0,1,0,1,1,0,1,1,1,1,0
1349512644,0,0,0,1,0,1,1,0,1,1,1,1,0
1349692664,0,0,0,1,0,1,1,0,1,1,1,1,0
1350201677,0,0,0,1,0,1,1,0,1,1,1,1,0
1350711657,0,0,0,1,0,1,1,0,1,1,1,1,0
1351221640,0,0,0,1,0,1,1,0,1,1,1,1,0
1351731640,0,0,0,1,0,1,1,0,1,1,1,1,0
1352240675,0,0,0,1,0,1,1,0,1,1,1,1,0
1352749641,0,0,0,1,0,1,1,0,1,1,1,1,0
1353237916,0,0,0,1,0,1,1,0,1,1,1,1,0
1353747780,0,0,0,1,0,1,1,0,1,1,1,1,0
1354257657,0,0,0,1,0,1,1,0,1,1,1,1,0
1354767640,0,0,0,1,0,1,1,0,1,1,1,1,0
1355078645,0,0,0,1,0,1,1,0,1,1,1,1,0
1355587740,0,0,0,1,0,1,1,0,1,1,1,1,0
1356096643,0,0,0,1,0,1,1,0,1,1,1,1,0
1356606643,0,0,0,1,0,1,1,0,1,1,1,1,0
1357116657,0,0,0,1,0,1,1,0,1,1,1,1,0
1357626659,0,0,0,1,0,1,1,0,1,1,1,1,0
1357883642,0,0,0,1,0,1,1,0,1,1,1,1,0
1358085661,0,0,0,1,0,1,1,0,1,1,1,1,0
1358595664,0,0,0,1,0,1,1,0,1,1,1,1,0
1359105644,0,0,0,1,0,1,1,0,1,1,1,1,0
1359615643,0,0,0,1,0,1,1,0,1,1,1,1,0
1360125657,0,0,0,1,0,1,1,0,1,1,1,1,0
1360635644,0,0,0,1,0,1,1,0,1,1,1,1,0
1361145644,0,0,0,1,0,1,1,0,1,1,1,1,0
1361655662,0,0,0,1,0,1,1,0,1,1,1,1,0
1362165643,0,0,0,1,0,1,1,0,1,1,1,1,0
1362619662,0,0,0,1,0,1,1,0,1,1,1,1,0
1363129642,0,0,0,1,0,1,1,0,1,1,1,1,0
1363629662,0,0,0,1,0,1,1,0,1,1,1,1,0
1364138663,0,0,0,1,0,1,1,0,1,1,1,1,0
1364647642,0,0,0,1,0,1,1,0,1,1,1,1,0
1364974859,0,0,0,1,0,1,1,0,1,1,1,1,0
1365484695,0,0,0,1,0,1,1,0,1,1,1,1,0
1365995116,0,0,0,1,0,1,1,0,1,1,1,1,0
1366504644,0,0,0,1,0,1,1,0,1,1,1,1,0
1367014643,0,0,0,1,0,1,1,0,1,1,1,1,0
1367524642,0,0,0,1,0,1,1,0,1,1,1,1,0
1368034643,0,0,0,1,0,1,1,0,1,1,1,1,0
1368544642,0,0,0,1,0,1,1,0,1,1,1,1,0
1369054643,0,0,0,1,0,1,1,0,1,1,1,1,0
1369564643,0,0,0,1,0,1,1,0,1,1,1,1,0
1370074653,0,0,0,1,0,1,1,0,1,1,1,1,0
1370585640,0,0,0,1,0,1,1,0,1,1,1,1,0
1371095640,0,0,0,1,0,1,1,0,1,1,1,1,0
1371604643,0,0,0,1,0,1,1,0,1,1,1,1,0
1372113655,0,0,0,1,0,1,1,0,1,1,1,1,0
1372623642,0,0,0,1,0,1,1,0,1,1,1,1,0
1373133662,0,0,0,1,0,1,1,0,1,1,1,1,0
1373643642,0,0,0,1,0,1,1,0,1,1,1,1,0
1374153662,0,0,0,1,0,1,1,0,1,1,1,1,0
1374663644,0,0,0,1,0,1,1,0,1,1,1,1,0
1375173683,0,0,0,1,0,1,1,0,1,1,1,1,0
1375683640,0,0,0,1,0,1,1,0,1,1,1,1,0
1376193663,0,0,0,1,0,1,1,0,1,1,1,1,0
1376703640,0,0,0,1,0,1,1,0,1,1,1,1,0
1377213640,0,0,0,1,0,1,1,0,1,1,1,1,0
1377722640,0,0,0,1,0,1,1,0,1,1,1,1,0
1378232639,0,0,0,1,0,1,1,0,1,1,1,1,0
1378742640,0,0,0,1,0,1,1,0,1,1,1,1,0
1379252640,0,0,0,1,0,1,1,0,1,1,1,1,0
1379762660,0,0,0,1,0,1,1,0,1,1,1,1,0
1380272660,0,0,0,1,0,1,1,0,1,1,1,1,0
1380782640,0,0,0,1,0,1,1,0,1,1,1,1,0
1381292640,0,0,0,1,0,1,1,0,1,1,1,1,0
1381802640,0,0,0,1,0,1,1,0,1,1,1,1,0
1382312640,0,0,0,1,0,1,1,0,1,1,1,1,0
1382822639,0,0,0,1,0,1,1,0,1,1,1,1,0
1383332641,0,0,0,1,0,1,1,0,1,1,1,1,0
1383842951,0,0,0,1,0,1,1,0,1,1,1,1,0
1384352799,0,0,0,1,0,1,1,0,1,1,1,1,0
1384862641,0,0,0,1,0,1,1,0,1,1,1,1,0
1385372640,0,0,0,1,0,1,1,0,1,1,1,1,0
1385882641,0,0,0,1,0,1,1,0,1,1,1,1,0
1386382643,0,0,0,1,0,1,1,0,1,1,1,1,0
1386892640,0,0,0,1,0,1,1,0,1,1,1,1,0
1387402640,0,0,0,1,0,1,1,0,1,1,1,1,0
1387912662,0,0,0,1,0,1,1,0,1,1,1,1,0
1388412914,0,0,0,1,0,1,1,0,1,1,1,1,0
1388922858,0,0,0,1,0,1,1,0,1,1,1,1,0
1389432782,0,0,0,1,0,1,1,0,1,1,1,1,0
1389942787,0,0,0,1,0,1,1,0,1,1,1,1,0
1390452751,0,0,0,1,0,1,1,0,1,1,1,1,0
1390961660,0,0,0,1,0,1,1,0,1,1,1,1,0
1391471671,0,0,0,1,0,1,1,0,1,1,1,1,0
1391981640,0,0,0,1,0,1,1,0,1,1,1,1,0
1392491654,0,0,0,1,0,1,1,0,1,1,1,1,0
1393001641,0,0,0,1,0,1,1,0,1,1,1,1,0
1393511640,0,0,0,1,0,1,1,0,1,1,1,1,0
1394021644,0,0,0,1,0,1,1,0,1,1,1,1,0
1394531653,0,0,0,1,0,1,1,0,1,1,1,1,0
1395041640,0,0,0,1,0,1,1,0,1,1,1,1,0
1395551922,0,0,0,1,0,1,1,0,1,1,1,1,0
1396062002,0,0,0,1,0,1,1,0,1,1,1,1,0
1396571907,0,0,0,1,0,1,1,0,1,1,1,1,0
1397082821,0,0,0,1,0,1,1,0,1,1,1,1,0
1397592139,0,0,0,1,0,1,1,0,1,1,1,1,0
1398101726,0,0,0,1,0,1,1,0,1,1,1,1,0
1398611641,0,0,0,1,0,1,1,0,1,1,1,1,0
1399121664,0,0,0,1,0,1,1,0,1,1,1,1,0
1399631639,0,0,0,1,0,1,1,0,1,1,1,1,0
1400140641,0,0,0,1,0,1,1,0,1,1,1,1,0
1400650641,0,0,0,1,0,1,1,0,1,1,1,1,0
1401160642,0,0,0,1,0,1,1,0,1,1,1,1,0
1401671289,0,0,0,1,0,1,1,0,1,1,1,1,0
1402180641,0,0,0,1,0,1,1,0,1,1,1,1,0
1402691253,0,0,0,1,0,1,1,0,1,1,1,1,0
1403201223,0,0,0,1,0,1,1,0,1,1,1,1,0
1403711720,0,0,0,1,0,1,1,0,1,1,1,1,0
1404220847,0,0,0,1,0,1,1,0,1,1,1,1,0
1404730878,0,0,0,1,0,1,1,0,1,1,1,1,0
1405240678,0,0,0,1,0,1,1,0,1,1,1,1,0
1405750643,0,0,0,1,0,1,1,0,1,1,1,1,0
1406260640,0,0,0,1,0,1,1,0,1,1,1,1,0
1406770639,0,0,0,1,0,1,1,0,1,1,1,1,0
1407280678,0,0,0,1,0,1,1,0,1,1,1,1,0
1407790642,0,0,0,1,0,1,1,0,1,1,1,1,0
1408300766,0,0,0,1,0,1,1,0,1,1,1,1,0
1408810641,0,0,0,1,0,1,1,0,1,1,1,1,0
1409319641,0,0,0,1,0,1,1,0,1,1,1,1,0
1409829639,0,0,0,1,0,1,1,0,1,1,1,1,0
1410339662,0,0,0,1,0,1,1,0,1,1,1,1,0
1410849945,0,0,0,1,0,1,1,0,1,1,1,1,0
1411359857,0,0,0,1,0,1,1,0,1,1,1,1,0
1411869784,0,0,0,1,0,1,1,0,1,1,1,1,0
1412380640,0,0,0,1,0,1,1,0,1,1,1,1,0
1412890640,0,0,0,1,0,1,1,0,1,1,1,1,0
1413400640,0,0,0,1,0,1,1,0,1,1,1,1,0
1413910640,0,0,0,1,0,1,1,0,1,1,1,1,0
1414420641,0,0,0,1,0,1,1,0,1,1,1,1,0
1414930702,0,0,0,1,0,1,1,0,1,1,1,1,0
1415440640,0,0,0,1,0,1,1,0,1,1,1,1,0
1415949641,0,0,0,1,0,1,1,0,1,1,1,1,0
1416459642,0,0,0,1,0,1,1,0,1,1,1,1,0
1416969640,0,0,0,1,0,1,1,0,1,1,1,1,0
1417479641,0,0,0,1,0,1,1,0,1,1,1,1,0
1417988671,0,0,0,1,0,1,1,0,1,1,1,1,0
1418497640,0,0,0,1,0,1,1,0,1,1,1,1,0
1419007639,0,0,0,1,0,1,1,0,1,1,1,1,0
1419517641,0,0,0,1,0,1,1,0,1,1,1,1,0
1420027640,0,0,0,1,0,1,1,0,1,1,1,1,0
1420537640,0,0,0,1,0,1,1,0,1,1,1,1,0
1421047672,0,0,0,1,0,1,1,0,1,1,1,1,0
1421558640,0,0,0,1,0,1,1,0,1,1,1,1,0
1422068641,0,0,0,1,0,1,1,0,1,1,1,1,0
1422577640,0,0,0,1,0,1,1,0,1,1,1,1,0
1423087641,0,0,0,1,0,1,1,0,1,1,1,1,0
1423598640,0,0,0,1,0,1,1,0,1,1,1,1,0
1424108641,0,0,0,1,0,1,1,0,1,1,1,1,0
1424617743,0,0,0,1,0,1,1,0,1,1,1,1,0
1425128077,0,0,0,1,0,1,1,0,1,1,1,1,0
1425637643,0,0,0,1,0,1,1,0,1,1,1,1,0
1426148491,0,0,0,1,0,1,1,0,1,1,1,1,0
1426657900,0,0,0,1,0,1,1,0,1,1,1,1,0
1427167914,0,0,0,1,0,1,1,0,1,1,1,1,0
1427677852,0,0,0,1,0,1,1,0,1,1,1,1,0
1428187670,0,0,0,1,0,1,1,0,1,1,1,1,0
1428697643,0,0,0,1,0,1,1,0,1,1,1,1,0
1429206640,0,0,0,1,0,1,1,0,1,1,1,1,0
1429716715,0,0,0,1,0,1,1,0,1,1,1,1,0
1430226871,0,0,0,1,0,1,1,0,1,1,1,1,0
1430736655,0,0,0,1,0,1,1,0,1,1,1,1,0
1431246639,0,0,0,1,0,1,1,0,1,1,1,1,0
1431756640,0,0,0,1,0,1,1,0,1,1,1,1,0
1432266642,0,0,0,1,0,1,1,0,1,1,1,1,0
1432776640,0,0,0,1,0,1,1,0,1,1,1,1,0
1433286640,0,0,0,1,0,1,1,0,1,1,1,1,0
1433796645,0,0,0,1,0,1,1,0,1,1,1,1,0
1434306888,0,0,0,1,0,1,1,0,1,1,1,1,0
1434816903,0,0,0,1,0,1,1,0,1,1,1,1,0
1435326823,0,0,0,1,0,1,1,0,1,1,1,1,0
1435835653,0,0,0,1,0,1,1,0,1,1,1,1,0
1436345640,0,0,0,1,0,1,1,0,1,1,1,1,0
1436855640,0,0,0,1,0,1,1,0,1,1,1,1,0
1437365661,0,0,0,1,0,1,1,0,1,1,1,1,0
